row_index,predicted_prob,actual_treatment,actual_visit,actual_conversion
11618,0.5936353422278257,1,0,0
2365,0.5936032190127236,0,0,0
7647,0.5935573499778866,1,0,0
3706,0.5934935831494353,1,1,0
1751,0.5934668845730439,0,0,0
2653,0.593435930292621,1,0,0
7249,0.5934320552021287,0,0,0
8272,0.5933302915523557,1,0,0
5638,0.5931435933824467,1,0,0
11538,0.5931277871512747,1,0,0
11295,0.5930584815153439,0,0,0
993,0.5930584815153439,1,0,0
9520,0.5929937733959235,0,0,0
5134,0.5929643890316304,1,0,0
11350,0.5929598721852574,1,0,0
2690,0.5929335541985907,0,0,0
7884,0.5929224081513974,1,0,0
6775,0.5929181127867614,1,1,0
3836,0.592915916150629,0,1,0
3184,0.5928654257506616,1,0,0
10992,0.5928243665515323,1,0,0
12227,0.5928192550578296,1,0,0
659,0.5927114612061022,1,0,0
11725,0.5927009072520166,1,0,0
2809,0.5926915187452443,0,0,0
12380,0.5926632284124698,1,0,0
6489,0.5926331329311035,0,0,0
1714,0.592564266028237,0,1,0
4929,0.5925370914300709,1,0,0
8827,0.5924777380641659,1,0,0
9591,0.592428814923164,1,1,0
9345,0.592427490708922,0,0,0
2149,0.5922489259427882,1,0,0
2667,0.5922489259427882,0,0,0
12419,0.592191082764839,0,0,0
3523,0.5921857018768534,1,1,0
2060,0.5921824282525913,0,0,0
11774,0.592063272987888,0,1,0
6209,0.5919785894477769,1,1,0
5175,0.5919752366126937,0,0,0
6169,0.5919752366126937,1,0,0
10457,0.5919587995470763,0,1,0
12373,0.5918273704747982,1,0,0
6631,0.591799002801592,1,0,0
4960,0.5917756081099852,1,0,0
7607,0.5917485299571732,0,1,1
4005,0.5917397488774834,1,0,0
6150,0.5917036318237296,1,0,0
9661,0.591696031218942,0,1,0
253,0.5914840167856221,1,0,0
7834,0.5914628395750584,1,0,0
11094,0.5913753553896778,1,0,0
5378,0.5913225757960898,1,0,0
10250,0.5912509019226067,0,0,0
6488,0.5912470232865755,1,0,0
1305,0.5912452080331541,1,0,0
8922,0.5910714892079794,1,0,0
2343,0.5910623978227504,1,0,0
1530,0.5908795277598475,1,0,0
5884,0.5908732267588385,1,0,0
7168,0.590844621390378,1,1,0
7330,0.5908042343057351,0,0,0
6226,0.5907835238706862,0,0,0
12304,0.5907409797163614,1,0,0
4023,0.5907409797163614,1,0,0
11583,0.5907409797163614,0,1,0
1768,0.5907396642093158,0,0,0
6781,0.5907395409402891,1,0,0
2267,0.5906804302296546,0,0,0
5267,0.5906752295213064,1,0,0
2176,0.5906752295213064,1,0,0
9068,0.5906709592471205,0,0,0
7181,0.5906667910261972,0,0,0
8814,0.59060979278585,1,0,0
11512,0.59060979278585,1,1,0
5081,0.59060979278585,1,0,0
4241,0.5905277029920069,1,0,0
257,0.590475833647567,1,0,0
3098,0.5904072605199617,0,0,0
11594,0.5903431000887625,0,0,0
9204,0.5903309006487152,1,0,0
8953,0.5902674795975827,1,1,0
3162,0.5902674795975827,0,0,0
961,0.5902665804925095,1,0,0
11649,0.5902665804925095,1,0,0
1059,0.5902665804925095,1,0,0
5696,0.5902254618025525,0,0,0
422,0.5902195631622774,1,1,0
4114,0.5901873531972273,1,1,1
5651,0.5901468653392546,0,0,0
10502,0.5900162936772587,1,0,0
3980,0.5899802074007494,1,1,0
9905,0.5899649576373794,0,1,0
1175,0.5899396537074928,1,0,0
9551,0.5899396537074928,1,0,0
1379,0.5898531388027215,1,1,0
11848,0.5898446063338555,1,0,0
2334,0.5898185240057455,1,0,0
3540,0.5898040019127152,1,0,0
8811,0.5897847916199134,1,0,0
7506,0.5897241116942151,1,0,0
9145,0.5897150480407003,0,1,0
6949,0.5895970227645159,1,0,0
2792,0.5895966997329322,0,0,0
6170,0.5895375449879634,1,1,0
2086,0.5894971795398462,1,0,0
996,0.5893560144299531,1,0,0
10417,0.5892905811566275,0,0,0
1655,0.5892803242837815,1,0,0
4744,0.5892803242837815,1,0,0
9147,0.5892698935477666,0,0,0
8276,0.5891447816017029,1,0,0
2620,0.5889005031208299,1,1,0
10508,0.5888673049596244,0,0,0
8561,0.588837567268019,1,0,0
1260,0.588807498550602,1,0,0
7233,0.5888070428227398,0,0,0
8481,0.5887542098958782,1,0,0
5031,0.5887216536861769,1,0,0
10036,0.5887157530704541,1,1,0
4338,0.5887129836552132,0,0,0
1759,0.5886717912503335,1,0,0
7267,0.58860863189032,1,0,0
387,0.5885907497025681,1,0,0
6291,0.588547047616601,0,0,0
4084,0.5884726738977951,1,0,0
3903,0.5884558514994891,0,0,0
8555,0.5884545536525807,1,0,0
1442,0.5884431489213542,1,0,0
12430,0.5884271178333685,1,1,0
7151,0.5884270221633316,1,0,0
3910,0.5883614995461235,0,0,0
12049,0.588335738163695,1,0,0
710,0.5882961651101303,0,0,0
3227,0.5882961651101303,1,1,0
7344,0.5882628506451738,1,1,0
7950,0.5882552120291084,0,0,0
10676,0.5882534240940653,1,0,0
4128,0.5881891987538711,1,0,0
2582,0.5881866867661792,1,0,0
3785,0.5881319828122749,1,1,0
2892,0.5881236527210331,0,0,0
4016,0.5881096643307933,1,0,0
12108,0.5880957691854704,1,0,0
11898,0.5880957691854704,0,0,0
6655,0.5880867383463396,1,1,0
9528,0.5880532445115932,0,0,0
4990,0.5878924316540619,1,0,0
11245,0.5878924316540619,1,0,0
5690,0.5878924316540619,1,0,0
1364,0.5877772141406916,0,0,0
4559,0.5877624472574687,1,0,0
6283,0.5877393067500722,1,0,0
839,0.5877115865101991,1,0,0
1998,0.5876259344533207,1,1,0
6036,0.5874657500673611,1,0,0
1197,0.5874657500673611,1,0,0
2912,0.5874598809103214,1,0,0
8130,0.5873891933337166,0,0,0
9500,0.5873497940243504,1,0,0
7949,0.5873470960322081,0,0,0
10206,0.5873399546335396,0,0,0
10649,0.5873399546335396,0,1,0
5445,0.5873399546335396,1,0,0
3217,0.5873079762729173,1,1,0
1722,0.5872156811485467,1,0,0
6345,0.5871499769555477,0,0,0
2373,0.5870792077379063,1,0,0
9061,0.5870792077379063,1,0,0
12647,0.5870772893051456,0,1,0
5541,0.5870364851359099,0,0,0
12222,0.5870324061898945,1,0,0
2612,0.5868720563869793,1,0,0
10261,0.5868536391700616,0,0,0
9918,0.5868225317134808,0,1,0
11754,0.5868225317134808,1,0,0
4273,0.5867668666924729,1,0,0
729,0.5867071615891079,1,0,0
3920,0.5866167463600677,0,0,0
8745,0.5866167463600677,0,0,0
11440,0.5866005028653541,1,1,0
6108,0.5865775381332411,0,0,0
763,0.5865188030253081,1,1,1
2301,0.5864689164074266,1,0,0
5468,0.586460049402855,1,0,0
4479,0.5863946016241007,1,0,0
11553,0.58638880082576,1,1,0
2965,0.5863529350979677,1,1,0
2709,0.5863459483742725,0,0,0
2438,0.5862751441278102,1,1,0
5511,0.586203306575731,1,0,0
2655,0.5861784582273467,0,0,0
7465,0.5861352713152997,0,0,0
2302,0.5860930379356131,1,1,0
11241,0.5860817904014316,0,0,0
10542,0.5860580835642083,1,0,0
7248,0.5860090626806591,0,0,0
4918,0.5860084440735546,1,1,0
11871,0.5859869923767486,1,0,0
1162,0.5859216668508289,1,0,0
2827,0.585905437733752,0,0,0
7639,0.585840525784219,0,0,0
900,0.5858375016909226,1,1,0
9327,0.5858368020042405,0,0,0
8966,0.5858311468721613,1,0,0
1,0.5855783402708102,1,0,0
4058,0.585511284697264,0,0,0
9400,0.585511284697264,0,0,0
7623,0.5854909944863319,1,0,0
4778,0.5853728119453137,1,0,0
6193,0.5853555005330958,0,0,0
11112,0.5852436562389352,0,0,0
8466,0.5851901261208213,0,0,0
11151,0.5851068411801513,1,0,0
11919,0.5851039610340886,1,0,0
10200,0.5850415203372926,0,1,0
11559,0.5850342034690764,0,0,0
1535,0.5849407109812205,1,0,0
3409,0.5849407109812205,1,0,0
5792,0.5848751512663892,1,1,1
442,0.5848054599513539,1,0,0
10152,0.5848054599513539,0,0,0
7732,0.5848054599513539,1,0,0
11498,0.5847926398394225,1,0,0
9063,0.5846852365523301,1,0,0
5595,0.5846340550555789,1,0,0
10258,0.5846123569630683,1,0,0
7329,0.5845950460147923,1,0,0
3170,0.5845815103630795,1,1,0
10138,0.5845815103630795,1,0,0
5331,0.5845815103630795,0,0,0
288,0.5845815103630795,0,0,0
5011,0.5845361301745039,1,0,0
1339,0.5844638287680898,1,1,0
9800,0.5843655758197202,1,0,0
9639,0.5843640694344754,1,0,0
2530,0.5843538381022453,1,0,0
12799,0.5842668905581403,0,0,0
8207,0.58419551743149,1,1,0
10375,0.5839574396466382,1,0,0
10735,0.5839370427269409,0,0,0
5694,0.5839306836438765,1,0,0
6351,0.5839306836438765,1,0,0
6367,0.583918834334359,1,0,0
1313,0.5838914640904114,1,0,0
1013,0.5838898845877821,0,0,0
3283,0.5838645236080818,1,0,0
930,0.5838110148795324,1,0,0
4844,0.583803492394899,1,0,0
7598,0.5837701167808963,1,0,0
6232,0.5837701167808963,1,0,0
9397,0.5837280268194418,1,0,0
1837,0.5837280268194418,0,0,0
6711,0.5837280268194418,0,0,0
7532,0.5837280268194418,0,1,0
7474,0.5837280268194418,1,0,0
6185,0.5837280268194418,1,0,0
6292,0.5837187025628982,0,0,0
8468,0.5837187025628982,0,0,0
12424,0.5836978346791971,1,0,0
5384,0.5836598507320426,0,0,0
6826,0.5836597592687716,1,1,0
10951,0.5836551720543235,0,1,0
6923,0.5835964731349395,1,0,0
5665,0.583593621421448,1,0,0
12493,0.5834808963181667,0,0,0
1805,0.5834808963181667,1,0,0
8790,0.5834129622279403,1,0,0
50,0.5834111182455578,1,1,0
2910,0.5834104615869918,0,1,0
8504,0.5834104615869918,0,0,0
5041,0.5834104615869918,1,0,0
9365,0.5834104615869918,1,0,0
7933,0.5833859394808067,1,0,0
9314,0.58332455919317,1,1,1
2725,0.5832711732851895,1,0,0
8576,0.5832553243439365,1,0,0
2224,0.5831964432723974,1,0,0
3864,0.5831877824805837,1,0,0
10908,0.5831877824805837,1,0,0
8332,0.5831877824805837,0,0,0
1392,0.5831877824805837,0,0,0
2332,0.5831695528678997,0,0,0
11982,0.5831552963112561,0,0,0
1576,0.5831552963112561,1,0,0
6271,0.5831552963112561,0,0,0
1100,0.5831552963112561,1,0,0
4475,0.5831451536071747,0,0,0
5925,0.5830455602793048,0,1,0
1710,0.5830374827711352,0,1,0
10159,0.5829984436333745,1,0,0
3804,0.5829984436333745,0,0,0
2291,0.5829984436333745,0,1,0
10658,0.5829984436333745,1,1,0
10549,0.5829984436333745,1,0,0
2233,0.5829984436333745,1,0,0
5687,0.5829984436333745,0,1,0
9,0.5829984436333745,1,0,0
11527,0.5829984436333745,1,0,0
2559,0.5829984436333745,1,0,0
12429,0.5829984436333745,1,1,0
11091,0.5829984436333745,1,0,0
9788,0.5829984436333745,1,0,0
707,0.5829524776293906,1,0,0
4072,0.5829164427295694,0,0,0
11139,0.5829164427295694,1,0,0
6715,0.5829164427295694,1,0,0
8163,0.5829164427295694,1,0,0
8012,0.5828862125970481,1,0,0
682,0.5828504634107913,1,0,0
1545,0.5827704845902087,1,1,0
2068,0.5827608594209172,1,0,0
3626,0.5827246411098521,0,0,0
5137,0.5826750288926165,0,0,0
339,0.5826750288926165,1,0,0
3774,0.5826750288926165,1,0,0
11469,0.5826661038634575,0,0,0
2604,0.5826661038634575,1,0,0
6080,0.5826661038634575,0,0,0
12043,0.5826661038634575,1,1,0
4169,0.5826661038634575,1,0,0
5790,0.5825643410130944,1,0,0
2118,0.58255827312122,1,0,0
7946,0.58255827312122,0,0,0
866,0.5825402525196292,1,0,0
11713,0.5825402525196292,0,0,0
1113,0.5824448506577923,0,0,0
4130,0.5824078591784416,0,0,0
12706,0.5823887910885,1,0,0
8987,0.5821907136583875,1,0,0
34,0.5821746688746966,1,0,0
7430,0.5821658745031891,1,1,0
2632,0.5820760047679808,1,0,0
1312,0.5819926203561858,1,1,0
6340,0.5817945512001217,1,0,0
11968,0.5815887812112656,1,0,0
6527,0.5815203686278133,1,0,0
3671,0.5813955184924888,1,0,0
6870,0.5813955184924888,1,0,0
4280,0.5813776663757849,0,0,0
1211,0.5813503202127878,1,0,0
12624,0.5813503202127878,0,0,0
606,0.5813394820680934,0,0,0
1552,0.581315175554067,1,0,0
9760,0.5812452747024891,0,0,0
12495,0.5812250569355029,1,0,0
2930,0.5812010600039295,1,1,0
10861,0.5811858356206003,0,0,0
10030,0.5811723206894436,0,0,0
5251,0.5811256995150034,1,1,0
6581,0.5810708003034348,1,0,0
823,0.5810426285490216,1,0,0
11976,0.5810411824109967,1,1,0
6847,0.5809745227458097,0,0,0
2834,0.5809745227458097,1,0,0
3329,0.5808994486636065,1,0,0
6750,0.5808961940218618,1,0,0
11036,0.5808173080202791,1,0,0
331,0.5807800446601229,1,1,0
10122,0.5807674196419913,1,0,0
12629,0.5807498064665297,1,0,0
12531,0.5806823924275623,1,0,0
3390,0.5806823924275623,1,0,0
7693,0.5806752239063439,1,0,0
7944,0.5806204983710372,1,0,0
5849,0.5805881651805638,1,0,0
11987,0.5805218895284165,1,0,0
11267,0.5804994783898901,1,0,0
6645,0.5803861131786634,0,1,0
10366,0.5803212456519206,1,0,0
4460,0.5802717038495088,1,1,0
10630,0.5802706908837626,1,0,0
3691,0.5802642479812481,1,0,0
5188,0.5802593028336064,0,0,0
11861,0.5802593028336064,1,1,0
2010,0.5801678863726996,0,0,0
3273,0.58005326867891,1,0,0
4749,0.5800517353656611,0,1,0
312,0.5800297867575666,1,0,0
188,0.580015643298375,1,1,0
12325,0.5800035127997819,1,0,0
233,0.5799701824967952,0,0,0
6778,0.5799501705127897,1,0,0
9967,0.5799041532664487,1,1,0
8046,0.579897726481553,1,0,0
10348,0.5798776599343858,1,0,0
2211,0.5798746419718696,1,0,0
2470,0.579782872457013,0,0,0
5800,0.5797785814813938,1,0,0
4141,0.5797785814813938,1,0,0
584,0.5797769240582284,0,0,0
4297,0.5796948420473794,0,0,0
1391,0.5796499210878054,1,0,0
6102,0.5796372539122965,1,0,0
7220,0.5796372539122965,0,0,0
7826,0.57961767933218,1,1,0
3492,0.57961767933218,0,0,0
976,0.579604069206762,0,0,0
12023,0.5795895446126187,0,0,0
6982,0.5794775372773215,1,0,0
9104,0.5794694179205688,1,0,0
10091,0.5794428950398915,1,1,0
8688,0.579422947245241,1,0,0
11576,0.5793751058114853,1,1,0
3308,0.5793055910769316,1,0,0
2094,0.5792260946642438,1,0,0
9579,0.5791126596326877,1,1,0
3235,0.5790539022762887,1,0,0
7610,0.5789646315351367,0,0,0
8455,0.5789583178358443,0,0,0
11487,0.57893143905094,0,0,0
771,0.5788693858260334,1,0,0
7215,0.5788434110380877,1,0,0
2468,0.5788337863002366,0,0,0
11000,0.5788231917488872,1,1,0
5604,0.5788077661755613,1,0,0
736,0.5788064427279861,1,0,0
9829,0.5787712162434017,0,0,0
6574,0.5786956200145278,1,0,0
2996,0.5786746289510487,0,0,0
187,0.5786746289510487,0,0,0
12326,0.5786700226211018,1,0,0
12748,0.5786461468770119,1,0,0
4099,0.5785199162597522,1,0,0
5328,0.5784792713660337,1,0,0
8912,0.5784412279199262,1,1,0
4822,0.5784234797290022,0,0,0
67,0.5783958310991452,1,0,0
10101,0.5783068189936283,1,0,0
11387,0.5780694863603557,1,1,0
9129,0.5780221148031597,1,0,0
1306,0.5779398129808224,1,0,0
6525,0.5778818493605928,0,0,0
8812,0.5778544794939013,1,0,0
6749,0.5778544794939013,0,0,0
9279,0.5778498750068808,1,0,0
2903,0.5778457481461967,0,0,0
10370,0.5778457481461967,1,0,0
3290,0.5778317179644771,0,0,0
4640,0.577818347471563,0,0,0
8075,0.5777580601166324,0,0,0
1559,0.5777483910553197,0,0,0
9926,0.5777018341698442,1,0,0
1148,0.577616033610175,1,0,0
1144,0.5775919203088932,1,0,0
6688,0.5775702790981351,1,0,0
2226,0.5775683017284875,1,0,0
9582,0.5775328380952032,1,0,0
6123,0.5775042664028925,1,0,0
10385,0.5775042664028925,1,0,0
240,0.5774790809828004,0,0,0
5366,0.5774771970391839,1,1,0
3518,0.5774249245410685,0,0,0
6511,0.5773744000187342,0,1,0
10251,0.577233413243409,1,0,0
4477,0.5772118011308915,1,0,0
8484,0.5771760030841246,0,0,0
5287,0.5771215732442276,1,0,0
1692,0.5769942781145923,1,1,0
697,0.5769559718852231,0,0,0
892,0.5769520145399066,1,0,0
4657,0.5769520145399066,1,0,0
9749,0.5769471526267176,1,0,0
10408,0.5768274587227793,0,0,0
5783,0.5766748609839858,1,0,0
8846,0.5766241835817147,1,0,0
3704,0.5765953920521771,1,0,0
2574,0.5765746596006626,0,0,0
9904,0.5765718891149507,1,0,0
4688,0.5765638506533874,1,0,0
3481,0.5765326267087364,1,0,0
10220,0.5765267333440909,1,0,0
3705,0.5765267333440909,1,0,0
2882,0.576502310071707,1,0,0
6808,0.5762931700430908,0,0,0
1916,0.5761352038554854,1,0,0
1329,0.5761297473753851,0,0,0
8713,0.5761297473753851,0,0,0
7590,0.5761297473753851,0,0,0
6334,0.5761297473753851,1,0,0
12089,0.5761297473753851,0,0,0
10653,0.5761297473753851,0,0,0
12578,0.5761297473753851,1,0,0
155,0.5761150436345649,0,1,0
6092,0.5760936542387547,1,0,0
5844,0.5760936542387547,1,1,0
7470,0.5760908649230002,1,1,0
6600,0.5760704983907984,0,0,0
11377,0.5760168798502758,0,0,0
191,0.5759977220945549,1,0,0
1638,0.5759497717607953,1,1,0
6118,0.5759471052200057,0,0,0
2676,0.5759333888281841,1,0,0
5620,0.5758671430681639,0,0,0
1721,0.5756602025145025,1,1,0
5974,0.5755229249053071,0,0,0
12005,0.5755229249053071,0,0,0
11010,0.5755058826764031,1,1,0
7278,0.5755058826764031,0,0,0
9709,0.5755058826764031,1,0,0
1071,0.5755058826764031,1,0,0
10451,0.5754966686743128,1,0,0
6964,0.5754834909457428,1,0,0
10263,0.5754742124183465,1,1,0
11631,0.5754541863277454,1,0,0
1774,0.5754467044471573,0,0,0
12143,0.5753042325236528,0,0,0
5776,0.5753042325236528,1,0,0
755,0.5752646748061759,0,0,0
10241,0.5752535096877177,0,1,0
1560,0.5752388294075723,1,0,0
1338,0.5752016710609033,1,0,0
3972,0.5751792455270945,0,0,0
1717,0.5751461546856619,1,0,0
1746,0.5751461546856619,1,0,0
2997,0.575131976449574,1,0,0
4227,0.5750951260731203,1,0,0
7871,0.5750428779933164,0,1,0
6244,0.5749873741293063,1,0,0
4985,0.5749851890885702,1,0,0
11106,0.5749149274976901,0,0,0
1075,0.574878230297099,1,0,0
4736,0.5748670360292654,0,0,0
8037,0.5748670360292654,0,1,0
7144,0.5747777429901845,0,0,0
8913,0.5747528510835255,1,0,0
7008,0.5747292268240373,1,0,0
350,0.574675561772298,0,0,0
2688,0.574675561772298,0,0,0
4821,0.574675561772298,0,0,0
9067,0.5746262662486529,1,0,0
8125,0.5746236052772202,1,0,0
8582,0.5746236052772202,1,0,0
352,0.5745839784231835,1,0,0
10767,0.5745805110198009,1,0,0
2803,0.5745384346331464,0,0,0
2037,0.5743630656371325,1,1,0
2976,0.5742712312158766,0,0,0
9210,0.5742603252574545,1,0,0
9341,0.5742462075114041,1,0,0
7564,0.5742462075114041,0,0,0
8471,0.5742462075114041,1,1,0
11675,0.5742462075114041,1,1,0
683,0.5742462075114041,1,0,0
6143,0.5742462075114041,1,1,0
6480,0.5742439767088481,1,0,0
592,0.574190492283812,0,0,0
10423,0.5741722680234826,1,1,0
12412,0.5741355684747229,0,0,0
6974,0.5741126575028216,1,0,0
1781,0.5739573555025292,0,0,0
7761,0.5738445874825873,0,0,0
4616,0.5738168540569041,1,0,0
7972,0.5737906875112483,1,0,0
6388,0.5737775961097856,0,0,0
11890,0.5737608354090951,1,0,0
10032,0.5737336732158916,0,0,0
7981,0.5737230701950261,1,0,0
9297,0.5737127444627783,1,1,0
2679,0.5736497238902936,0,0,0
12354,0.5736497238902936,0,1,0
12755,0.573608879969657,0,0,0
6691,0.5735615015168312,1,0,0
6794,0.5735615015168312,1,0,0
2741,0.5735456398643407,1,0,0
513,0.5735456398643407,0,0,0
10353,0.5735456398643407,1,1,0
4635,0.5735203605910569,1,0,0
12345,0.5734392174036567,1,0,0
9903,0.573400426945073,1,0,0
7776,0.573400426945073,1,0,0
1933,0.5733913384660759,1,0,0
10499,0.5733913384660759,1,0,0
12193,0.5733694445487499,0,1,0
9631,0.5733442414006649,1,1,0
2500,0.5733442414006649,1,1,0
1294,0.5733442414006649,1,1,0
4006,0.5733442414006649,0,0,0
3452,0.5733442414006649,0,1,0
8254,0.5733442414006649,1,0,0
5136,0.5733442414006649,1,0,0
5640,0.5733442414006649,0,0,0
1886,0.5733442414006649,1,0,0
1568,0.5733442414006649,0,1,0
9821,0.5733442414006649,1,0,0
11167,0.5733442414006649,1,0,0
2601,0.5733246180085277,1,0,0
7840,0.5733246180085277,1,0,0
3103,0.5732756956728379,1,0,0
46,0.5731997761625567,1,0,0
11142,0.5731997761625567,1,0,0
8219,0.5731974029281193,1,0,0
6098,0.5731760890012793,0,1,1
5808,0.5731476047983083,1,0,0
4994,0.5731256874136077,1,0,0
5170,0.573049339170356,1,0,0
6261,0.5730254452459085,1,0,0
12407,0.5730191746191241,1,1,0
4864,0.5730053353170229,1,0,0
9663,0.5730009191263321,1,0,0
5435,0.5729701482477221,1,0,0
7270,0.5729600166639542,1,0,0
2764,0.5729155930369252,0,0,0
4470,0.5729155930369252,0,1,0
3424,0.5728019530918074,1,1,0
1120,0.5727841532790606,0,0,0
4516,0.5727841532790606,1,0,0
1355,0.5727434132231407,0,0,0
2575,0.5726612484528645,1,1,0
10388,0.5726612484528645,0,0,0
7140,0.5726537367657576,1,0,0
3535,0.572608802323293,1,0,0
497,0.572608802323293,0,0,0
4512,0.572547071423251,1,0,0
4048,0.5724891290299235,0,1,0
10216,0.572481733031888,1,0,0
1414,0.572481733031888,1,0,0
146,0.5724717642793166,1,0,0
12088,0.5724598429093336,0,0,0
5850,0.5724465449600011,1,0,0
11249,0.5724231223627102,1,0,0
7979,0.572375824356199,0,0,0
12608,0.572309504792802,0,0,0
2196,0.5722353447810955,0,0,0
8817,0.5722265271795085,1,0,0
10736,0.5722265271795085,0,0,0
5911,0.5722265271795085,1,1,0
9489,0.5722265271795085,1,0,0
3506,0.5721752399178495,1,0,0
7384,0.5721437112691556,1,0,0
11519,0.5719949101232936,0,0,0
1986,0.5719923160398804,0,0,0
2639,0.571962601109373,1,0,0
7484,0.5719605742474533,1,0,0
9446,0.5718378578254008,1,0,0
8847,0.5717842815796926,0,0,0
4415,0.5717842815796926,1,1,0
11808,0.5717842815796926,1,0,0
4281,0.5717581254714899,1,0,0
719,0.5717488183321349,0,0,0
5158,0.5717359924510317,0,0,0
3517,0.5716510637286751,1,0,0
2594,0.5715775269897304,0,0,0
10511,0.5715775269897304,1,0,0
2931,0.5715775269897304,1,0,0
8082,0.5715775269897304,1,0,0
1422,0.5715775269897304,1,0,0
11899,0.5715775269897304,1,0,0
3347,0.5715775269897304,1,0,0
3383,0.5715775269897304,0,0,0
9252,0.5715775269897304,1,0,0
7090,0.5715775269897304,1,0,0
11110,0.5714849679034031,1,1,0
3796,0.5714646982188977,1,0,0
3250,0.5714348320521876,0,1,0
10431,0.5714348320521876,0,0,0
12225,0.5713951505424365,1,0,0
10330,0.5713951505424365,1,0,0
8124,0.57139455593384,0,0,0
8879,0.5713197836629675,1,0,0
3970,0.5712522649039045,1,0,0
7780,0.5712290355236284,1,0,0
7035,0.5712290355236284,1,1,1
7363,0.5712058268587001,1,0,0
10288,0.5711790424859063,1,0,0
9819,0.5711409427683942,1,0,0
12343,0.5711360983879689,0,0,0
6319,0.5710374375737797,1,0,0
7113,0.5709733193593459,1,0,0
325,0.5709271190303788,1,0,0
9717,0.57090859496482,1,1,0
5865,0.570894165009959,1,0,0
11302,0.570894165009959,1,0,0
778,0.570894165009959,0,1,0
702,0.5708297649145235,1,0,0
5201,0.5707716618016107,1,0,0
2516,0.5707716618016107,1,0,0
11404,0.5707589010654328,0,0,0
11372,0.5707360134072169,0,0,0
12146,0.5707360134072169,0,0,0
12474,0.5706716966238968,0,0,0
10723,0.5705678366290629,0,0,0
12315,0.5705658767595327,1,1,0
5575,0.5705501239421837,1,0,0
7819,0.5704609146449913,0,1,0
2014,0.5704051225366971,0,0,0
2006,0.5704014727965089,1,0,0
3307,0.5703782146732479,1,0,0
8984,0.5703128377014928,0,0,0
7529,0.5703128377014928,1,0,0
4450,0.5702989301834089,1,0,0
10822,0.5701946487818649,1,0,0
6625,0.5701540342228586,1,0,0
2908,0.5701209378035557,1,0,0
566,0.5699863258687284,1,0,0
3678,0.5699828729544746,1,0,0
3622,0.5699083302746756,0,0,0
9434,0.5699083302746756,1,0,0
11622,0.5698907014078815,0,0,0
6110,0.5697682284526469,1,0,0
8908,0.5697400738304456,1,0,0
12491,0.5697058800563392,1,1,0
7515,0.5695914499982827,1,0,0
6934,0.5695914499982827,1,1,0
7141,0.5695841771684639,1,1,0
1817,0.5695812229385898,1,0,0
9059,0.5695812229385898,0,0,0
3946,0.569528381091395,1,0,0
1711,0.5695222303048061,1,0,0
5598,0.5695146190301964,1,0,0
5463,0.569510464772829,1,0,0
998,0.569443978865178,0,0,0
3342,0.569443978865178,1,0,0
7310,0.569443978865178,0,0,0
3624,0.5694352630666123,1,1,0
4626,0.5694183228152343,1,0,0
8033,0.5693769915119181,0,0,0
9783,0.5693603476106407,0,1,0
9037,0.5693254721384615,1,0,0
11064,0.5692992364908144,1,0,0
10189,0.5692992364908144,1,0,0
7069,0.5692697672925763,0,0,0
8919,0.5692609549948828,1,0,0
2642,0.5691646727049522,0,1,0
1813,0.5691479180113151,1,0,0
11124,0.5691192809360025,1,1,0
6090,0.5690820301266842,1,0,0
3324,0.5690784461345901,0,0,0
10692,0.5690681737867336,0,0,0
7708,0.5690653773839821,1,0,0
3267,0.5690653773839821,0,0,0
8960,0.5690514419769184,0,1,0
8722,0.569029897499389,1,0,0
9167,0.5690268189806619,1,0,0
9778,0.568932138143513,1,1,0
4379,0.5687493512218068,1,0,0
7570,0.5687493512218068,1,0,0
10044,0.5687493512218068,1,1,0
7754,0.5687421723879051,0,0,0
11288,0.5687151612288381,1,0,0
1528,0.5686955647603295,1,1,0
1866,0.5686762306658717,1,0,0
986,0.5686428336767028,0,0,0
77,0.5686294450053454,0,0,0
4197,0.5686294450053454,0,1,0
3607,0.5686294450053454,0,0,0
4569,0.5686048510502084,0,0,0
6943,0.5685794312931112,1,0,0
8156,0.5685794312931112,1,0,0
11924,0.5685586189826465,1,0,0
11060,0.5685241010962708,1,0,0
2534,0.5684836326117467,1,0,0
8188,0.5684836326117467,1,1,0
2808,0.5684442233849757,1,0,0
12739,0.5684442233849757,1,0,0
8625,0.5683638952693685,0,0,0
6347,0.5683638952693685,0,0,0
7225,0.5683612001946253,0,0,0
8873,0.5683598222570382,1,0,0
6072,0.5683372026202613,1,1,0
12553,0.5682999800473941,0,0,0
908,0.5682659734240352,0,0,0
6811,0.5682529923129472,1,0,0
9243,0.5682529923129472,1,0,0
3288,0.5682281362070478,0,1,0
6867,0.5681113523961778,1,0,0
3839,0.5680989983322802,1,1,0
2641,0.568079465742586,1,0,0
12046,0.5680584922123814,1,0,0
1174,0.5680474149578738,1,0,0
4221,0.5680356919971569,1,0,0
7893,0.5680221080195114,1,1,0
6542,0.5680206225566189,1,0,0
8756,0.5679376749041265,0,0,0
11495,0.5679169756582456,0,0,0
8361,0.5678572392153108,0,1,0
12575,0.5678369620839397,1,0,0
11143,0.5678271801547093,1,0,0
10850,0.5678247911724899,1,0,0
11137,0.5677940489399473,1,0,0
2197,0.5677354474054962,1,0,0
8074,0.5677186444501131,1,1,0
11814,0.5677186444501131,1,0,0
