row_index,actual_treatment,actual_visit,actual_conversion,uplift_two_model,uplift_class_transform,uplift_causal_forest,baseline_predicted_prob
3804,0,0,0,0.020640587280240208,-0.11762644720847049,0.0960591933878968,0.5829984436333745
3805,1,0,0,-0.22261237225025188,-0.30208728327242707,-0.0029961392689137507,0.4906018172591844
3806,1,0,0,-0.0664662015671959,-0.249739684207116,0.027851953728057245,0.4434898677044654
3807,1,0,0,-0.14086679724410167,-0.04028411395813536,-0.019728097030705317,0.6157929241970754
3808,1,0,0,0.06123726812664809,-0.20493097749565492,0.008420131465498054,0.5999638119452247
3809,1,1,0,0.2563971392501066,-0.15563325626520008,0.11798048975446628,0.5456268069116496
3810,1,0,0,-0.16501456277755355,-0.3744031686955257,-0.06921471943299773,0.4274873888485495
3811,1,0,0,-0.0407610360388756,-0.11085404161012757,0.03378407822722858,0.6027571526288452
3812,1,0,0,0.2367734218104666,-0.25322647313512625,0.08032790332706641,0.3169141305872954
3813,1,1,0,-0.2877451236064745,-0.2695120454172655,0.077389392407525,0.5033909688672326
3814,0,0,0,0.2280264756759584,-0.0721577034584382,0.10032842551718107,0.4811605798850352
3815,1,0,0,0.42018751477893546,-0.13501311272846328,0.06582665924275996,0.4858027776111262
3816,1,0,0,0.05965751846082323,-0.19436364207271373,0.10634072266483742,0.2773864831277104
3817,0,0,0,-0.08432349501693326,-0.21697232195513427,0.04110497075913487,0.3684412542051336
3818,1,1,0,0.12422214955319694,-0.27656736199987675,-0.022663975058569888,0.343047283690075
3819,1,0,0,0.10989698090734737,-0.17338925653096748,0.0626379087559748,0.2412333891001032
3820,1,0,0,0.03813838454535412,-0.10422679207000995,0.13035004811501155,0.405195012169217
3821,1,0,0,0.1959619288326539,-0.1817888252423805,0.07321996988437042,0.4442293272576794
3822,0,0,0,-0.07895241655441337,-0.21564181319482867,0.04187008283331309,0.4773866826371076
3823,1,0,0,0.01298919412255739,-0.17621048930799177,0.11573514841752514,0.6589576077527524
3824,0,0,0,0.20632267937863308,-0.29446500080708504,0.025384642132678086,0.4336610976624198
3825,1,0,0,-0.20823906966231653,-0.18485893246068508,0.043679897163607484,0.7190320066112007
3826,0,1,0,0.12687400545949445,-0.18708143766900276,0.10280285415565656,0.5156231919920561
3827,1,0,0,0.057070437467437035,-0.2535885306901945,0.06113871132787083,0.2668433132287937
3828,1,0,0,0.07397341721394868,0.03296957925144617,-0.029921449004342925,0.641960312808015
3829,1,1,0,-0.08702002194693098,-0.21141369225992057,0.05922952082628408,0.5153116782616505
3830,1,0,0,-0.10567777509553089,-0.1869775950762229,-0.044398747793281526,0.7285104863797042
3831,1,0,0,0.05077833598729623,-0.23921310662604423,0.017253524873992364,0.1219771607182946
3832,1,0,0,-0.00333629141245273,-0.046479363770106086,0.10490789008942461,0.6467558549769464
3833,0,0,0,-0.1418059656582924,-0.2119597768706062,-0.018000009415557766,0.6354617930336347
3834,1,1,0,-0.3376235270923672,-0.07132761221165274,-0.004874821880395594,0.4770548735251224
3835,0,0,0,-0.10380085404903183,-0.26152756791691134,0.0007955848743548205,0.647376078066555
3836,0,1,0,0.040957181610457694,-0.17636320701552077,0.07299161286916776,0.592915916150629
3837,0,0,0,0.29938641898652396,-0.14976445007833383,0.08162671285460588,0.4496633300760702
3838,0,0,0,0.04324774959878541,-0.12303382443391431,0.0659796601612609,0.2844934756037359
3839,1,1,0,-0.1823810752798688,-0.1305777653239497,0.039677052492673635,0.5680989983322802
3840,1,0,0,0.03484587709459275,-0.25869385385408683,0.010528327390465627,0.2872166346160711
3841,1,0,0,0.014145783892515973,-0.07200886869893885,0.09097469881533908,0.7021920281501376
3842,1,0,0,-0.15050045239559018,-0.19286146491064116,0.02131395266482097,0.6277209909306949
3843,1,0,0,0.09214988976993777,-0.18115178640693774,0.12739157536551265,0.5545197849836403
3844,1,0,0,0.2690094484690009,-0.11369275109743315,0.11960894423747627,0.4314334162581728
3845,1,0,0,-0.02683009188396024,-0.22646997927035606,0.10420318015961662,0.6768215373477035
3846,1,0,0,0.2973697660791011,0.06749578476025864,0.13612488365006434,0.4962210632020659
3847,1,0,0,0.22868534952390468,-0.2031619614731256,0.17020096518719943,0.5433500336795677
3848,1,0,0,0.21098553926627234,-0.2260594535219732,0.02593552054632664,0.2046758419062975
3849,1,0,0,0.3887553962976307,-0.13855688277379163,0.09126032549363376,0.460191421514124
3850,1,0,0,0.27695320540169654,-0.35537773568379305,0.07729144585607162,0.4985228373071927
3851,1,1,0,0.36441649608130716,-0.04211271030550301,0.10840138979272768,0.6159979375913821
3852,0,0,0,-0.03396407788246952,-0.21390012476175846,0.05132232592557216,0.400699681627191
3853,1,0,0,-0.08051832633140166,-0.17056671507634014,-0.004686103886938315,0.46157531448822
3854,1,0,0,0.14760986088516825,-0.10400426311096045,0.08707336974053659,0.4860653701764241
3855,0,0,0,0.047405991974094175,-0.26766335590405976,0.005533348581094607,0.4991945991241134
3856,0,0,0,0.08519769904517713,-0.2380601561755603,0.11706428954372583,0.2196658598833419
3857,0,0,0,0.1320590869457528,-0.21644300437134045,0.07945037743289732,0.2733840304276823
3858,1,0,0,0.12155099870030217,-0.16100569893234729,0.04224262561330408,0.6091392581580456
3859,1,0,0,-0.11588718287878008,-0.2677983192350418,-0.04274693359848502,0.3431240589985879
3860,0,0,0,0.2734080928796272,-0.03644310605123258,0.09243310582179214,0.3469979049938905
3861,1,0,0,0.09332290904097401,-0.1615566362076304,0.09716265855422358,0.4942602326178028
3862,0,0,0,-0.18469036653222642,-0.199239890048292,0.02337949563268305,0.5262475298441487
3863,1,0,0,0.14921619426127658,-0.14837927655223815,0.14898513727710236,0.3967538090333719
3864,1,0,0,0.1697897351154944,-0.09293642909119892,0.11141813081027131,0.5831877824805837
3865,1,0,0,-0.14398706899261127,-0.2143582132062415,0.04348640273934084,0.6217631054334796
3866,0,0,0,0.39261582221317587,-0.1075603875114497,0.11378576713698614,0.3798495662235263
3867,0,0,0,-0.08957463137011962,-0.2845028446157095,0.032580495883077855,0.395431559802936
3868,1,0,0,-0.18714693907982516,-0.08901866488522647,0.01679013960849407,0.5152696377701661
3869,0,0,0,0.348148273391287,-0.07665703472154184,0.1890881430124877,0.5573919514328215
3870,1,0,0,0.10404217179605343,-0.3402514411655412,0.03998139924545479,0.1255367824305469
3871,0,0,0,0.13779013474052554,-0.31388516395721344,0.025899122031886223,0.286379587867466
3872,0,0,0,0.08391377760153318,-0.21729126507690588,0.07883417033575597,0.2309215902497359
3873,1,0,0,-0.10729671870490887,-0.18536071096082807,0.028245554250356707,0.5040538190491751
3874,1,0,0,-0.11392341276210138,-0.12352123374790769,0.0018276829058365448,0.6205103889041454
3875,1,0,0,-0.09958725359505005,-0.14916390291071757,-0.030374850717259542,0.4811201610967802
3876,1,0,0,0.18027311545507094,-0.1882858515693524,0.05472463211053131,0.3213738236911825
3877,0,0,0,0.22618143652744294,-0.2596674743499481,0.07172119226948832,0.5577141920393208
3878,1,0,0,0.26266140626583323,-0.1636521864909245,0.20186215659732928,0.5519564840967108
3879,0,0,0,0.04337583586724747,-0.250169461919048,0.09648669824416331,0.3667621954010819
3880,1,0,0,-0.018273765795154162,-0.15375788412879565,0.02237454071565437,0.6559874918271194
3881,1,0,0,-0.06351237555926847,-0.14687437663439673,0.03098986494474261,0.6354880531787849
3882,1,0,0,0.495105864835606,-0.08909422435516945,0.1120946966556061,0.3993313474298138
3883,0,0,0,0.06852343457964555,-0.0025892481014454516,0.08260719796478583,0.2465515461566579
3884,0,0,0,-0.14467169181163708,-0.15202470507304466,0.061785845681676735,0.4841381920425995
3885,1,0,0,0.21242358754957225,-0.2414525206559911,0.07426210387044244,0.290124540060413
3886,1,0,0,0.039007325798663284,-0.2671986883855789,0.012634239256962849,0.613295354039031
3887,1,0,0,-0.14597537443726077,-0.28327989916114094,-0.016393122657428132,0.4714626167560851
3888,1,0,0,-0.1982815319316164,-0.21473928595548586,0.018520270405848156,0.3886344409885713
3889,0,0,0,0.20639405290266644,-0.257939758638153,0.09415932463554044,0.4754111994756623
3890,1,0,0,0.291046847961564,-0.15571596612223704,0.1280009110763048,0.5461254874633747
3891,1,0,0,0.0604167419445448,-0.18516580329548382,0.06725503239646428,0.3371455273388811
3892,0,0,0,-0.023981178721737995,-0.3692055141349898,0.05204786074226439,0.1347552490902188
3893,0,0,0,-0.009253784683979138,-0.2053260940265953,0.03306844036055211,0.4446635614949011
3894,1,0,0,0.16044675583828505,-0.02804274247611316,0.08099201006157097,0.553139101609367
3895,1,1,0,0.16684418222864444,-0.17319039902903755,0.11323466702969255,0.4945015171040878
3896,1,0,0,0.04147808400375946,-0.11658862410168602,0.10170930074380759,0.4082754261341119
3897,1,0,0,-0.027374396084622332,-0.2379989794340457,-0.013911936700872988,0.3389506799548669
3898,1,0,0,0.1988955764890024,-0.2610101273486358,0.09093823033695772,0.5055024749333202
3899,1,0,0,-0.24185251299216914,-0.34298264772112497,0.0287060972215828,0.4780323500754733
3900,1,0,0,-0.06164703583959791,-0.41290159800891435,0.03107818036285309,0.1792879446250147
3901,1,0,0,-0.11944745125754486,-0.3114843953650829,0.062344009577349854,0.4901141599517602
3902,1,0,0,0.31998794520484986,-0.21576724313680185,0.07341228475284806,0.2935751689505594
3903,0,0,0,0.2924234153153798,-0.1259759449914919,0.13894861267546063,0.5884558514994891
3904,1,0,0,0.015502957390550909,-0.0819291685523621,0.06454174536411844,0.4709310606675736
3905,1,0,0,0.21090268962288122,-0.088622924138268,0.14254877999586474,0.6497341420123897
3906,0,0,0,-0.09436895133246664,-0.45788494233469346,0.044314178003694825,0.1536009466943081
3907,0,0,0,-0.13294358360788477,-0.21927788115028246,0.004562597770717331,0.3876753914998841
3908,0,0,0,0.3958391879364115,0.007990975734898598,0.18769251878412818,0.6292503939091764
3909,1,0,0,-0.03273828522446759,-0.09010658598973686,0.052560443625467045,0.414387611042277
3910,0,0,0,0.10562694133753059,-0.08687461041325717,0.1070288621234073,0.5883614995461235
3911,1,0,0,-0.13522185370330786,-0.380290474133423,-0.053414921862883005,0.4818776134671222
3912,0,0,0,0.1491968841382013,-0.17570478128038303,0.11553777933246233,0.2215774796737365
3913,1,0,0,-0.03245004079800856,-0.20616950654763433,0.04171486817745383,0.4570794470076438
3914,1,0,0,-0.07821532039046203,-0.2504798862592551,-0.023988315112688802,0.296865423918956
3915,1,1,0,0.0161844414111445,-0.24928170987448128,0.12633975380756757,0.4129136013246126
3916,1,0,0,-0.27595416730818223,-0.2617915975510937,0.015910049012035386,0.487488160342544
3917,1,0,0,-0.061762615177913094,-0.28958926342761937,0.050355501579339206,0.4195716805307592
3918,0,0,0,0.07882252261083023,-0.07239576400862047,0.08474137757907316,0.4587535623748814
3919,1,1,0,0.02276153108571377,-0.2667170175871051,-0.06195682410481336,0.3875781238324639
3920,0,0,0,0.10274205031895312,-0.11520621485211446,0.015477696346065023,0.5866167463600677
3921,1,1,0,0.029078830673374467,-0.2427019819707391,0.010093487673823329,0.3695407421595281
3922,1,1,0,0.34013459077171104,-0.14044652045110373,0.10271773030074811,0.4802235816061131
3923,0,0,0,-0.1544751798287365,-0.22050312840786856,0.02428430499312758,0.6788137620987222
3924,0,0,0,0.1878830132520306,-0.2190031454133401,0.08366040542306752,0.1509481993857318
3925,0,0,0,0.14283681099450193,-0.17500986467646829,0.042395684861722106,0.1694874332136752
3926,0,0,0,-0.10290694402366679,-0.1903915061437088,0.02851412332375846,0.3597391556805844
3927,1,0,0,-0.1498381177942829,-0.14334382710921245,0.01377880185485551,0.5197714923686457
3928,0,0,0,-0.0016060251381152524,-0.11439047598938568,0.09009521502243178,0.6030169141647357
3929,1,0,0,0.03566746218658218,-0.17375657861591975,0.02809419203057241,0.4348371080405638
3930,1,0,0,0.23003244462323685,-0.25138264232584107,0.08147838653879173,0.4881638903763127
3931,1,0,0,0.03085311325731388,-0.09876791689945186,0.1702861962025874,0.5582860108712341
3932,1,1,0,0.035566314867741894,-0.3104294455122786,0.0007595410844391508,0.165622806789507
3933,1,0,0,0.09527863744780979,-0.15849842446672757,0.02045515234706921,0.5568363121062514
3934,0,1,0,-0.009262482533015426,-0.11609657804592177,0.028219920481838436,0.6868241784814154
3935,1,0,0,-0.07330645237825056,-0.22918275804067234,0.053799072691699784,0.5097024566077283
3936,0,0,0,-0.25770578848500003,-0.3905848041985932,-0.00040409659260895263,0.4995231949290444
3937,0,0,0,0.42533359838151835,-0.1460774435988973,0.12934989276256803,0.4264325492692888
3938,1,0,0,0.0698727482354517,-0.19107526762408078,0.06648922698614396,0.4935127911025504
3939,1,0,0,-0.01757985245775623,-0.3025701914909704,0.040256729326556516,0.3148009906493133
3940,0,1,1,-0.13920330881973897,-0.20190630547056776,0.015812542828300143,0.5116845060475544
3941,1,0,0,-0.14191944510329002,-0.1709626447842314,0.07751978570379674,0.567504441673162
3942,0,0,0,0.007290011120218487,-0.1006586186401438,0.051441824659096795,0.38152495769465
3943,1,0,0,0.23826163903052813,-0.2629129303165002,0.12365138239130867,0.2853882963993066
3944,1,1,0,0.17297697042560184,-0.19789420451344142,0.05389392794623839,0.5362599963551362
3945,1,0,0,0.05552762157974461,-0.13220759032957807,0.049216707835957725,0.3913190117034473
3946,1,0,0,-0.24363253695224119,-0.10932531715172067,0.02960542459203608,0.569528381091395
3947,0,0,0,-0.017881256951881697,-0.20052364440895842,0.029073323010344137,0.3085689118624001
3948,0,0,0,-0.10075200989473188,-0.2528454938289243,0.000922054270815952,0.4827889429688708
3949,1,0,0,-0.1482110488321955,-0.15072834663897527,0.037123751234165066,0.6896687777673781
3950,1,0,0,0.09103085954488072,-0.21375109746454668,0.09985691679285948,0.3727164544554063
3951,1,0,0,0.074632166543177,-0.201197492271867,0.047539505856313266,0.5328608771813267
3952,0,0,0,-0.1334468443164155,-0.121928636963617,0.03566386564851486,0.6052780919977465
3953,1,0,0,0.16398703405922432,-0.177653393134526,0.08362497763810453,0.4620268280725936
3954,1,1,0,0.06195815004693639,-0.1939179061741667,0.09835528218531714,0.5455883033620864
3955,0,0,0,-0.1963811517790114,-0.2686823423443584,0.051167163162441624,0.6095137709828076
3956,1,0,0,0.029078830673374467,-0.2427019819707391,0.010093487673823329,0.3695407421595281
3957,0,0,0,0.18315736848161474,-0.2073995782544491,0.078288304253642,0.4522867902540614
3958,0,0,0,-0.16214418895809596,-0.21473928595548586,0.008594531836257493,0.5083566923688795
3959,0,1,0,0.0007386704055262205,-0.05011036169134564,0.05991678522307612,0.7820443946020906
3960,1,0,0,0.17277454693365846,-0.1212175742223427,0.09389293230664113,0.3578695667017294
3961,1,1,0,0.030492327122268625,-0.2718736258600539,0.06814916997420944,0.2190720436976826
3962,1,0,0,0.02472121518352688,-0.12342016149132373,0.03856092850339173,0.5408755861120813
3963,1,0,0,0.07587596983257328,-0.13975029486151314,0.08358639736177276,0.6045923204411748
3964,1,1,0,0.03356471437972247,-0.16829334759272696,0.06138178110268129,0.4734639810756669
3965,1,1,0,0.3597019252644308,-0.2088523058047287,0.09809452676041072,0.4562376634369626
3966,1,0,0,-0.2844897226448782,-0.2285582445968114,0.012845954533159606,0.3645177602986965
3967,1,0,0,0.24601295073713908,-0.08465171237408453,0.05876718216145047,0.6224524256699022
3968,1,0,0,0.037700795947035126,-0.1193349286940576,0.13549772165671894,0.5480732078330935
3969,0,0,0,-0.11572215975433142,-0.04519392389296939,0.04278985503657167,0.6017680651609872
3970,1,0,0,0.1518580689356352,-0.1688355123258527,0.07943732180500071,0.5712522649039045
3971,1,0,0,0.26041359081586274,-0.16007177953375307,0.12291394479113317,0.6182147394109094
3972,0,0,0,-0.10424089732028963,-0.10901710678025023,-0.086485145332293,0.5751792455270945
3973,0,1,0,-0.12418704499734934,-0.0910002515227818,0.1364619040764297,0.6666129965101767
3974,1,1,0,0.21711187165682294,0.05298078382474314,0.19475766540451983,0.6120140103660956
3975,0,0,0,-0.030278444953607764,-0.14341357574643376,-0.0034283722815088716,0.5489618999712258
3976,1,0,0,-0.08459062059571465,-0.19012552868140642,0.02371979689025423,0.6645916917447252
3977,1,0,0,0.009635774291691823,-0.29273095956151163,0.04830237001344756,0.6186360565762598
3978,1,0,0,0.16546768925659677,-0.1718940069952003,0.08239884848487163,0.4902518198717256
3979,1,1,0,0.06038121490650683,-0.29380005179311164,0.14628865383023337,0.5068739050636963
3980,1,1,0,-0.12119171117355709,-0.16973692550566088,0.04665049752651636,0.5899802074007494
3981,1,1,0,0.519553095613471,0.002036931016154986,0.18937947651856887,0.5675581805620865
3982,1,0,0,0.09963490198309735,-0.23386399750712827,0.007570916243115784,0.2714897571604703
3983,0,0,0,0.1974612517052498,-0.14303739564969642,0.015398556303481447,0.4238780051864185
3984,1,0,0,-0.36864024618018065,-0.37203075799206686,-0.10045247736485749,0.4584245129267978
3985,0,0,0,0.04636513118982577,0.09631667414174294,0.09448381254392357,0.617822817546501
3986,1,0,0,-0.11719833582195899,-0.31658466314865896,0.026362420311928324,0.3997593756196305
3987,0,0,0,-0.05563732711474789,-0.23906674736944777,0.06667025363974081,0.479574579041262
3988,1,1,0,-0.09457551140578058,-0.20098626631995886,-0.011968765986430707,0.6043506867406163
3989,1,0,0,0.22183028750460437,-0.1519812621907315,0.042066327269490375,0.4151975187971205
3990,0,0,0,-0.04260742032739129,-0.20850193519572657,0.027241436949871307,0.4987189949703083
3991,1,0,0,0.17129081248486933,-0.20422325156716237,0.07645578654104762,0.1359508819634858
3992,1,0,0,0.24944330970254647,-0.09047500530336627,0.13144914486964454,0.5470268717208016
3993,1,0,0,0.08858234009459781,-0.31972928822019686,0.046355842468233724,0.5047679372455962
3994,0,1,0,-0.09097040587752381,-0.10662084110082204,0.024885498686436396,0.6944993172356135
3995,1,0,0,0.1798499676820291,-0.2113165188119316,0.1354447773188078,0.3893471905335823
3996,1,0,0,0.14814140783189586,-0.25440801223457,0.030779118786633176,0.1754049525163919
3997,0,0,0,0.09904993384484334,-0.17025907752211822,0.01364529256594654,0.4446262460736257
3998,0,0,0,0.04798624882696012,-0.10836291680775678,0.12069595277321749,0.5560644131818773
3999,0,0,0,-0.059663828829511156,-0.19434276617185597,0.04440596202946571,0.6270454052469644
4000,1,1,0,0.0030687925233743307,-0.17705556611552986,0.04220916512326045,0.5162272309073369
4001,0,0,0,-0.2554390487827875,-0.3528847796376071,-0.03186720409249523,0.4475073748118659
4002,1,0,0,0.3112153577862903,-0.20265303374403865,0.05961515055978975,0.3225413035019051
4003,1,0,0,0.3433420932990662,-0.21413661839851184,0.22858539708438752,0.5439905092767857
4004,0,0,0,-0.15666036169369518,-0.166858659486949,0.03795149599798378,0.5055943945840089
4005,1,0,0,0.5306617519962193,0.125378314250169,0.17687040048236358,0.5917397488774834
4006,0,0,0,-0.08328239102172053,-0.16399855485382464,-0.10192107972395073,0.5733442414006649
4007,0,0,0,0.1323346542861028,-0.053009981240669024,0.14653140656292643,0.5016631459347702
4008,1,0,0,0.17933160930374534,-0.12378830171350874,0.05178348529856019,0.4065000193087425
4009,1,0,0,-0.19653036358617604,-0.18886334580598385,-0.019437032252887898,0.5199735507726106
4010,1,0,0,0.030221513781486853,-0.2136977852755103,0.029669228474377644,0.5409482061268579
4011,1,0,0,0.016858018350933923,-0.32697316965525147,0.09147608881610439,0.3716506762201206
4012,1,0,0,-0.04411424129236241,-0.17925233785950545,-0.005783341518033637,0.6801740864698191
4013,1,0,0,-0.07891903301450864,-0.13627487558996543,8.838992077780896e-05,0.630448662241178
4014,0,0,0,0.3945804647520502,-0.31807903405516,0.12928708600157318,0.4917008345417938
4015,0,0,0,0.02576339356128421,-0.21331606330008412,0.07859273062156279,0.4303457726160768
4016,1,0,0,0.013711346303298844,-0.028444072006878596,0.15674253009574568,0.5881096643307933
4017,1,0,0,-0.171927597188264,-0.42405510172412963,0.06239859935391981,0.6240674666216102
4018,1,0,0,0.21359150911536012,0.030491342263125887,0.20112187577418458,0.6673171348235389
4019,1,1,0,-0.020121938419250807,-0.12001711111030644,-0.0029016841935780983,0.6551486071772933
4020,0,0,0,-0.08743225864707124,-0.4694677119958546,0.023384955112564,0.3591244140782595
4021,0,1,0,-0.03355172191492972,-0.2040569761883434,0.08716553159678332,0.5971588801797886
4022,1,0,0,-0.013037762572947365,-0.15136924200602553,0.030143671685657382,0.5422156178650454
4023,1,0,0,-0.08345097068748142,-0.08269497576782969,-0.028665078483209858,0.5907409797163614
4024,1,0,0,-0.03850479877546786,-0.3824324155672296,-0.0006758504766615284,0.1693518150912984
4025,1,0,0,-0.24164189789082907,-0.3012119203329753,-0.08079024367663885,0.54934191820242
4026,1,0,0,0.20077703822235513,-0.18313369015606307,0.05887587090019421,0.2271441592295566
4027,1,0,0,0.2662485747648436,-0.15199426810483307,0.07699967277714818,0.2511057912489671
4028,1,0,0,-0.0006078349413468631,-0.05963787203056803,0.043457482066831365,0.4507292595557919
4029,1,0,0,0.11450698010209764,-0.28182145678526604,0.08817512865683792,0.6107633128945301
4030,1,0,0,-0.02828702584812076,-0.3404405658404174,0.07146352853664745,0.376673050616726
4031,1,0,0,-0.07153065895963018,-0.07277458040412543,0.056702645350340385,0.535570187691469
4032,1,0,0,0.14694433543359103,-0.25640339644546994,0.025112546498065113,0.1602285800393048
4033,0,0,0,0.09810308831401154,-0.1617621956959151,0.09487182196689238,0.463860514514322
4034,0,0,0,-0.018937709414137527,-0.13013788826627326,-0.033066040553380575,0.5455755203917925
4035,1,0,0,0.016635740429607082,-0.19407952828446573,0.07609913926073174,0.5068019790262419
4036,1,0,0,-0.01127382191781956,-0.0353452186006562,0.08469802243354098,0.5630240521497437
4037,0,0,0,0.255192785841567,-0.1546186558977063,0.057955893283689455,0.4623095106408052
4038,0,0,0,-0.3861478535117118,-0.4453297085397856,-0.06579571413066643,0.5191625786382161
4039,1,0,0,0.013065839515688848,-0.0850117516246599,0.0235403347504414,0.5552415933889704
4040,1,0,0,-0.33953302789297535,-0.34152724917797994,0.009231212760666291,0.5962169537189658
4041,1,0,0,0.11211437605191382,-0.29393154513529296,0.07757402510227428,0.5370250713118616
4042,1,0,0,-0.12504251797464894,-0.22656294229418183,0.006453629916032924,0.5027869498877728
4043,0,0,0,0.2779163651722639,-0.23093643072000725,0.07130154563573878,0.2694316274067338
4044,1,1,1,-0.23644686861018316,-0.07791268437202659,0.06774280634945022,0.5385487836497321
4045,1,0,0,0.03518282061675371,-0.0719161662089346,0.06922392255534322,0.5355444593728906
4046,1,0,0,-0.040339859026348845,-0.1812334822618431,0.04828335755265287,0.4961290891069221
4047,0,0,0,-0.16659587103077422,-0.3941718906394599,-0.0766729245328117,0.6887891175526506
4048,0,1,0,0.05154018302298535,-0.4510753899733465,0.01207274775391624,0.5724891290299235
4049,1,0,0,0.23002624689261475,-0.0879351998110951,0.08403252486777461,0.5370250713118616
4050,1,0,0,-0.007580189203251986,-0.19502081584364284,0.028678814293042584,0.5048231612801712
4051,1,0,0,0.21317854861080182,-0.12462610842250088,0.13866904809153333,0.4401177430868443
4052,1,1,0,-0.20013605510512683,-0.21137920991551173,-0.01490956437327682,0.483250681592656
4053,0,0,0,0.032632453107521,-0.1385922456799047,0.022658721106951153,0.248228105531422
4054,0,0,0,-0.04263306582486798,-0.19417269220070543,0.11558820800673879,0.5186648811400231
4055,0,0,0,0.03900334557789631,-0.21583780626949534,0.09903818691204287,0.359834327885023
4056,1,1,0,0.08482760877420142,-0.1261868691369007,0.10261419726867342,0.5279732611622414
4057,0,0,0,0.6044978437792004,-0.07786119180778517,0.1776561534780342,0.5179727619882837
4058,0,0,0,-0.1365332098992027,-0.20092296078855065,0.035803466018911226,0.585511284697264
4059,1,0,0,-0.07046095892743987,-0.2874895257705601,0.040678669839846936,0.3912010561037601
4060,0,1,0,-0.1822938127165834,-0.22106939374430368,0.10094048138221645,0.5375959412427516
4061,1,0,0,0.26609192389454067,-0.1316788413705896,0.20742427705144506,0.482152332584977
4062,1,1,0,-0.07542733409878666,-0.07200264790537492,-0.01401363703724875,0.6894804418920165
4063,1,0,0,0.15066325597646546,-0.20388804317104292,0.11093022082344502,0.3119008213978614
4064,0,0,0,-0.06648666501855749,-0.23067520293365584,0.017924717414516154,0.4999590573761329
4065,0,0,0,-0.009929563633531702,-0.21423180161285993,0.05586909997763472,0.337727462357748
4066,1,0,0,-0.16060329668037487,-0.269948635919664,-0.02597079421283921,0.3981472703153423
4067,1,0,0,-0.15439530214417718,-0.23644742569239108,0.03033575471126087,0.4575360336166261
4068,0,0,0,-0.029840989762442205,-0.2546506258464124,0.04714643352999169,0.6338644471996636
4069,0,1,0,0.12472955917271808,-0.15352460802183332,0.04406280681188908,0.2964982610930109
4070,1,0,0,0.11924816748894074,-0.12171692797171185,0.13300960872393128,0.5317826743275569
4071,1,0,0,0.22792098355968177,-0.14838758490322368,0.06858689457294248,0.5024622780378307
4072,0,0,0,-0.12341513994636288,-0.21372787389365033,-0.0005273189964972406,0.5829164427295694
4073,0,0,0,-0.07656359607580099,-0.15005209791394358,0.056350604217312035,0.3452530175592926
4074,1,0,0,0.43275142951409584,-0.07822481892957156,0.11058345488163913,0.5133873742217182
4075,0,0,0,0.22974318783523795,-0.12034201616322293,0.07136937305402986,0.3410388236447626
4076,1,1,0,0.2692009176600515,-0.20483464903039217,0.10582982860462392,0.4313400890563084
4077,1,0,0,-0.15140129164246297,-0.262571301240204,0.02466691340889437,0.4160505788202443
4078,0,0,0,-0.0884148042628013,-0.2431777481206444,0.011531407692660742,0.3844256207037472
4079,1,0,0,0.05867602074440381,-0.1283136339305786,0.11937662818175816,0.5546458514998488
4080,1,0,0,0.2815473387063126,-0.12177719335038562,0.10452806215916216,0.4289600642594806
4081,1,0,0,0.09982967559604833,-0.18179016561697603,0.034792767381135306,0.3768846948571532
4082,0,0,0,0.31103351075140906,-0.1374477069964638,0.1115205351475384,0.4264915652792874
4083,1,0,0,-0.025876767828279523,-0.01930603174854184,0.042811866990060204,0.6732267518074307
4084,1,0,0,0.0024531761552682996,-0.18087639260435107,0.07135640612760052,0.5884726738977951
4085,1,0,0,0.14222279010272562,-0.23434913216626618,0.02166045699942341,0.4207214862480246
4086,1,0,0,0.372865465312579,-0.16397993686725942,0.08109821208747249,0.5984114958706737
4087,1,0,0,0.11601062931978046,-0.1704287175275805,0.09033810476104127,0.6381403153256427
4088,1,0,0,0.22318024282992682,-0.27458570520841186,0.05913422141001687,0.2140378390090251
4089,1,0,0,-0.02520004044825397,-0.20417086085969582,-0.010309992282581944,0.3370421479196403
4090,0,0,0,-0.049540397789899326,-0.21725525400755752,0.01188579598249008,0.3119637721597557
4091,1,0,0,0.025306436571047364,-0.12365724703581138,0.06944642490074332,0.6514550568901725
4092,1,0,0,0.22449412463674542,-0.2505373264576196,0.08690607469990996,0.2519399296364968
4093,1,0,0,0.12528801019188568,-0.12266285565551704,0.1129350486057575,0.5287325029900638
4094,0,0,0,0.08251609583312386,-0.23588585582817023,0.03191375199435868,0.4121231190026855
4095,0,0,0,0.05048380744917061,-0.2320100249580772,0.016535102440675808,0.3865314319274293
4096,0,0,0,0.015915647567706026,-0.2439354873186359,0.013160478496774024,0.3257060115160034
4097,1,0,0,0.030380410647567246,0.018966151068211312,0.057771707302799936,0.7963182724124697
4098,1,0,0,-0.02988015511282116,-0.4483981712870976,0.021526578943937877,0.3975102626529549
4099,1,0,0,0.0489825280361893,-0.049591442085979986,0.094590582401409,0.5785199162597522
4100,0,0,0,0.180118228757858,0.05949542827852339,0.19632882716120442,0.6936035185808651
4101,1,0,0,0.2706102824084573,-0.27555866217128955,0.10902373031596538,0.4809190536760664
4102,0,0,0,0.35714009027650095,-0.07286626240638272,0.08714028356272732,0.594386541859964
4103,1,0,0,0.11733495748092221,-0.19169087582155964,0.056626205939442786,0.4086615680654483
