row_index,actual_treatment,actual_visit,actual_conversion,uplift_two_model,uplift_class_transform,uplift_causal_forest,baseline_predicted_prob,uplift_class_transform_weighted
685,1,0,0,0.0226308604755538,-0.0895842204986041,0.0756385140541518,0.5625183004739294,0.05930960984390876
686,1,0,0,0.1878085168652029,-0.3974109746779537,0.0539639048543146,0.1743321093935657,-0.02632283922697809
687,1,0,0,0.105518715192228,-0.1599308519458657,0.1022069042419276,0.4278217942625003,0.09515065671061196
688,1,0,0,0.3257537972604977,-0.2027306514731763,0.1261135177613241,0.4086207164995505,0.06363216684747308
689,1,0,0,0.2157068938902847,-0.2141744352787326,0.1004950855634358,0.442112376685045,0.06385758889859061
690,1,0,0,0.3142653579533769,-0.3196986458978245,0.0740645638617337,0.4644876803557238,-0.017243408188655218
691,1,0,0,0.1517356775491453,0.0195512506591908,0.1344846469564362,0.4800759924633672,0.10535010904362929
692,1,0,0,0.2741001934965782,-0.1713259055487365,0.0802420257820517,0.4487996686469953,0.07991161924375301
693,0,0,0,0.1150174770893844,-0.2258963964424655,0.1440287179466258,0.3942897883850431,0.02766127277338737
694,1,0,0,0.2356586592572526,-0.065122772461204,0.0862745562494275,0.4247928572606587,0.3265007631150809
695,1,1,0,-0.0936336342542643,-0.0849216882389976,0.0290853238294511,0.5529007502101485,0.11148524528629844
696,1,1,0,0.0280227709055074,-0.078068833311834,0.0378546029203943,0.3901099783360897,0.04720138948047681
697,0,0,0,0.0180554090870843,-0.1553821192166046,0.038039740691071,0.5769559718852231,-0.020359198355542563
698,0,1,0,-0.0172833414815973,-0.1704131564412183,0.0231404289931292,0.5647707617350984,0.05586791694418025
699,0,0,0,0.1701440106133002,-0.2180706982511451,0.0215716231201048,0.1564504899888223,0.10999463359262873
700,1,0,0,-0.106786702007965,-0.236447425692391,0.0300167087658044,0.4129817823337815,0.001621810325528772
701,1,0,0,0.0042779149094938,-0.077993237774168,-0.016797082649627,0.5199326311644508,-0.012965378597076027
702,1,0,0,0.1920071489395922,-0.1357949902724434,0.1541253697449016,0.5708297649145235,0.08358103695205821
703,1,0,0,-0.0502573048051712,-0.1856051221115408,0.0199529295380911,0.2990370442608619,0.07667334078436183
704,1,0,0,-0.0926431632790315,-0.1163907728761106,-0.0233040109501066,0.6568715146834645,0.06637669113838562
705,1,1,1,0.3054151503008354,0.0396480612908947,0.0966286817474536,0.4661335656644537,0.26504734161346066
706,1,0,0,0.2652079894000964,-0.0433417765900479,0.1591321754794326,0.4750584026334703,0.08215774101405215
707,1,0,0,-0.0256463787881985,-0.0445547401268086,0.0724389480881993,0.5829524776293906,0.1233439334294224
708,0,0,0,0.2415403297830803,-0.1988015078105395,0.1182305526396739,0.5224588755757351,0.04281846265449629
709,1,0,0,-0.0789524165544133,-0.2156418131948286,0.041870082833313,0.4773866826371076,0.05157906700720094
710,0,0,0,0.1257354818274462,-0.1260574146234995,0.0783699494228969,0.5882961651101303,0.12861826802512155
711,0,0,0,0.1701440106133002,-0.2180706982511451,0.0215716231201048,0.1564504899888223,0.10999463359262873
712,1,0,0,0.2395883627235905,-0.2376894666577685,0.0706772430687708,0.2393407456208701,0.09120850853606854
713,1,0,0,-0.0769116394662908,-0.1601696811138632,0.1517210570060775,0.5326926708665046,0.10002719456059417
714,0,0,0,-0.067863595592203,-0.1610998409742732,0.0890955734580914,0.5523022232612624,0.11605599378520215
715,0,0,0,0.0510576099691966,-0.1101619583023814,0.1060782365803561,0.5576275609749198,0.07659476131467224
716,1,1,0,0.0353145536237808,-0.1840907414407695,0.0857571025709619,0.5668356381453272,0.02229773967654025
717,1,0,0,0.2206049990977019,-0.2671428221645131,0.0771709536159919,0.5102325799539291,-0.048716786912200605
718,1,0,0,-0.0276569499155799,-0.1314058013747493,0.0569341318732874,0.5180249249048486,0.0025879258713050746
719,0,0,0,-0.0608260067192266,-0.3450414733804081,0.0764888255686457,0.5717488183321349,0.021147853671295236
720,0,1,0,-0.3087855991400822,-0.1402307255708543,0.0615035346844925,0.444336362992313,-0.0076075484875154364
721,0,0,0,-0.1403975222936636,-0.2160400909028973,-0.0440859767634495,0.5473787786263902,-0.03439021852968471
722,1,0,0,0.0183218490901455,-0.2844714923973388,-0.0015795094665684,0.2963858226425928,0.041848835503141
723,1,0,0,-0.2360592282838401,-0.1830103173804127,0.0132759072848615,0.5281434446682897,-0.09097815603796622
724,1,0,0,-0.069843312561766,-0.1997155149933995,0.0485992300037518,0.5574640995671643,0.014099759739923057
725,1,0,0,0.1942560178123084,-0.2271928530364336,0.0250584059720708,0.1807494722550011,0.05616415588542867
726,1,0,0,-0.0279918045280885,-0.0629168268094304,0.0422612731008932,0.4948586908497747,0.11588295408257876
727,0,0,0,-0.0386332246161056,-0.1172952352819125,0.1294553543287702,0.5466010631770887,0.22227550290653042
728,1,1,0,0.1149745019459099,-0.1484984282564198,0.1208071325472107,0.5455010678100272,0.06085439572305673
729,1,0,0,0.3261989508818989,0.1025329209716265,0.1338274840112252,0.5867071615891079,0.2682811185596907
730,0,0,0,-0.1878482803890159,-0.1893278193990497,0.015448344755839,0.4238463732656187,0.06719502103399555
731,1,0,0,-0.3650070928830758,-0.2217879661873183,0.0191012021866433,0.4833853194132432,-0.010815902032720648
732,1,0,0,0.1908986222353436,-0.2425917566467775,0.0841325395007557,0.395857931198561,0.03989364679075247
733,1,0,0,0.1382450428985562,-0.09370979059494,0.1168499800486278,0.6297664130411372,0.13041268112623583
734,0,0,0,0.2032778611666492,-0.0537002838361737,0.0791548960852817,0.6492059965887418,0.20579250722195952
735,1,0,0,0.3275364508300615,-0.1472503705237682,0.1055572500122951,0.2727369281237648,0.11026060322111952
736,1,0,0,0.1971919395483215,-0.0837912504673586,0.1020412306326051,0.5788064427279861,0.19933379838704468
737,1,0,0,0.2642023176051122,-0.1032479873330465,0.1587635311919127,0.3622468540056943,0.1415861161555687
738,0,0,0,0.2523718742364198,-0.0271500500825057,0.0731174059625941,0.5337828649943218,0.12708183136144147
739,1,0,0,0.3654190724802086,-0.159405487692436,0.0731148779290312,0.4624109766049416,0.09256790264238024
740,1,0,0,-0.2709314037590243,-0.2714620435586113,-0.0219684361497534,0.4468200334164799,0.04524517482039925
741,1,0,0,0.075615725282613,-0.4368202808502042,0.0342904036431398,0.3578366694078073,-0.29651773864691733
742,1,0,0,0.0390033455778963,-0.2158378062694953,0.0990381869120427,0.359834327885023,0.06581452697394718
743,1,0,0,-0.1101920798065776,-0.258411535177749,0.0570955228614197,0.5081472624218528,-0.0346913961936941
744,1,0,0,0.2018039428421596,-0.1590387122882259,0.1189991044545723,0.4330624722285134,0.0819444488458052
745,1,0,0,0.0793216162177478,-0.1796730238505478,0.0942261363107186,0.4733891045230313,0.06444173966333722
746,1,0,0,0.1940954190679791,-0.3030653674459672,0.1323289006621609,0.5410227266139838,0.049666963012304555
747,1,0,0,0.0511645820889168,-0.2054965251623216,0.0853391196897375,0.4666484832517328,0.05775453767419281
748,1,0,0,0.1969678531599013,0.0479316410656687,0.0688770620996717,0.67739632960121,0.2196693019457323
749,1,0,0,-0.010596730102608,-0.1688093312295618,0.0395251205545729,0.3800398273767638,0.09192313872107682
750,0,0,0,-0.1426656576248567,-0.2067243657597635,0.0443501927810979,0.4566544708876809,0.053874320147135
751,1,0,0,0.059922759655432,-0.3595008090989876,0.094689434821207,0.3486030480998979,0.056691704062052706
752,0,0,0,-0.0033413858936359,-0.2115042489535954,0.071345073086405,0.4422248021354638,0.017443800035190415
753,1,0,0,-0.077708222391048,-0.1893125691845273,-4.417638226064972e-05,0.4653465958544496,0.09755099945788448
754,0,0,0,-0.2266002650416027,-0.2733412102535441,0.0220810559783694,0.4320746299977377,-0.00998630513889287
755,0,0,0,-0.0362864337716589,-0.190041178544378,0.1068693362582903,0.5752646748061759,0.06646429742122506
756,1,0,0,0.3734798170581301,-0.1244056577610515,0.1359336537074871,0.512340042823245,0.09790786733845858
757,1,0,0,-0.0155344374834583,-0.1726823050277882,-0.0736040357872972,0.5097627244933108,0.08397174016770026
758,1,0,0,-0.2133178936321749,-0.4102184872906205,-0.0332676476376876,0.4506314045760045,-0.08658618895439796
759,0,0,0,-0.0834902889128511,-0.2527958439200375,-0.0100373150153311,0.7493320182987593,-0.08493662760136389
760,0,0,0,-0.2440840200211934,-0.1320436955732824,0.0047319227549019,0.3161133169325457,0.207714632325541
761,0,0,0,0.1252102928857186,-0.0250942515533287,0.0272814766520527,0.0882514056119863,0.03147210420236557
762,1,0,0,0.2184187360237302,-0.2230670723808836,-0.0037354773881098,0.2586236038612203,0.07192200754302203
763,1,1,1,0.092500119546068,0.144427297679492,0.1755956168803993,0.5865188030253081,0.2852621076115538
764,0,0,0,0.1828527968290194,-0.2198077567234493,0.0618170066815349,0.3609459880749007,0.07047570221132027
765,1,0,0,0.4290005816964761,-0.0709342181379846,0.1548562377591582,0.5630332821814702,0.20214387976792358
766,0,0,0,0.1060558846457176,-0.1765781813424223,0.0342810145961264,0.2757753898035334,0.04857581509072162
767,0,0,0,0.168618658275145,-0.1578438533533483,0.0250340953993818,0.3729136144257333,0.13931665428300133
768,0,0,0,-0.0036178343922675,-0.3446443389220677,0.079832947709336,0.6430572013312377,-0.04219720143824457
769,1,0,0,0.0676437672384716,-0.0743705897281985,0.1111910732159442,0.625230244446804,0.11194833007985516
770,1,0,0,0.1331473772870067,-0.2338639975071282,0.0286083542460819,0.2802919097490569,0.07231452047784703
771,1,0,0,0.073600300843119,-0.2102569911935757,0.1356699223678382,0.5788693858260334,0.04340951438467533
772,1,0,0,0.2659512487939494,-0.262700543368659,0.01555024316902,0.3542138360525069,0.03595413166609651
773,1,0,0,0.1001899143029192,0.0877011117925998,0.1738896306143769,0.5946950293759079,0.24300803062867526
774,1,0,0,0.0376635292317787,-0.1228688540169807,0.0087078724866372,0.5627635780330377,0.1387928231511908
775,1,0,0,-0.0886884854926445,-0.2028378813586374,-0.0828241716316319,0.4439109177478069,0.09141003744415577
776,1,0,0,0.0095945968780747,0.1041270013422794,0.0243389775631486,0.5430669786280257,0.10231288723551124
777,1,0,0,-0.0570806768582052,-0.1658032333806236,0.0298183873194757,0.5307841605163451,0.06363237316528236
778,0,1,0,0.0192259076322878,-0.2462264916865493,0.0527495226558625,0.570894165009959,0.0936007226953568
779,1,0,0,0.3648944481725298,-0.2052139947063566,0.1095198166322259,0.5472693126432817,-0.01095597176542018
780,1,1,0,0.2724549624675123,0.0130073598025006,0.1386858969739536,0.3597822492523364,0.34275888985623637
781,1,0,0,0.2332409662369066,-0.1905649067779966,0.0535975357333929,0.285449227712178,0.09573898918068613
782,1,0,0,0.4294948468806013,-0.1065112646340354,0.0620094655362574,0.5137655501480899,0.05941962819519442
783,1,0,0,0.2054677079415757,-0.1874906310375759,0.1029712541434052,0.5244392079770812,0.0808997770690012
784,0,1,0,0.113196196763084,-0.0739889811754923,0.060986204731241,0.5110662986206089,0.1798182307337144
785,1,0,0,-0.0312828499083899,-0.1757828314899227,0.0960295534337054,0.4899773177338724,0.0852493254056379
786,1,0,0,-0.2735944053391953,-0.2297110151546255,-0.0089089719311569,0.5462385313172138,-0.073136499797965
787,1,1,1,0.2966828710810281,-0.1804902346147274,0.1123837419147151,0.4549569517128766,0.07500284060911233
788,0,0,0,-0.1125151465997209,-0.2930065969862414,0.0813923977474062,0.4019317019592499,-0.0252165530397942
789,1,0,0,-0.224329664902124,-0.2536302209859272,-0.006192731227056,0.3428885449247765,-0.0011225966809840227
790,1,0,0,0.1323949030494687,-0.1619422830491462,0.0972053308234032,0.5395086135561449,0.09414490400811415
791,0,0,0,-0.2142216655837769,-0.3431646252707269,0.0737133264757993,0.4024316175084778,-0.16693831973627904
792,1,0,0,0.2593739214112877,-0.223873895018406,0.0833923762381564,0.244008468290181,0.07565599688443858
793,1,0,0,-0.0018795080555064,-0.2544888835504403,0.0089322924559718,0.1107829423697223,0.07249877578061126
794,1,0,0,-0.0099295636335317,-0.2142318016128599,0.0558690999776347,0.337727462357748,0.07127968150563713
795,1,0,0,0.0391530990866044,-0.2482540465654352,0.0355082462238837,0.5282694970810541,0.0854908600313371
796,0,0,0,-0.028537839885401,-0.1049974986004764,0.0914782120911688,0.2928507085108917,0.078015936501171
797,1,1,0,-0.0012922112682585,-0.1242570273728679,0.0349943212744531,0.5557452050876105,0.08702560466584108
798,1,1,0,0.0113126910143672,-0.0760867204781863,0.0608180238724892,0.5104999032511478,0.08774590748863909
799,1,0,0,-0.0339640778824695,-0.2139001247617584,0.0513223259255721,0.400699681627191,0.09737833543654717
800,1,0,0,0.1878830132520306,-0.2190031454133401,0.0836604054230675,0.1509481993857318,0.11551974145911292
801,1,0,0,0.1944998027571266,-0.0727609370640574,0.1683823534589416,0.2958557048840989,0.16857353571298161
802,1,0,0,-0.2129185126141005,-0.2746901462296024,-0.092285145509007,0.5371664296988108,0.054167897536643306
803,1,0,0,0.1584149929166536,-0.2562936153199745,0.0593545058348693,0.3382471031397155,0.08385019242832548
804,0,0,0,0.2542111990998943,-0.0660678219129721,0.1609220772391346,0.3918868314471944,0.2082916484791737
805,0,0,0,-0.1628666075658705,-0.2264014435358895,0.0479463563356843,0.2151980662794126,0.0774723052966464
806,0,0,0,-0.0333741332525868,-0.2124664194433891,0.0684852893553717,0.4446756075048184,-0.007661437689127859
807,1,0,0,-0.0913337104049165,-0.1593389367190929,0.0424892201516615,0.4913158748946343,0.06136321821248525
808,1,1,0,-0.0677712451623259,-0.1707915885030532,0.0389289776206224,0.5370250713118616,-0.015787192778206283
809,0,1,0,0.1136943160574108,-0.1664788650539225,0.062727245260862,0.3426643004469487,0.07842170244641133
810,0,1,0,-0.1082159103698832,-0.033568804685493,-0.0045100475146619,0.482007388445885,0.1711269487473135
811,0,0,0,0.1031257412006728,-0.0607573695239254,0.1147086880090525,0.4993346223371834,0.061683188082484186
812,0,0,0,-0.2830430553143214,-0.200270956519754,-0.0099749623401559,0.6363545161062681,-0.007814986265278323
813,1,0,0,0.1011771241903501,0.0550433792321529,0.0368724153144789,0.6068285313797711,0.07438454600977695
814,0,0,0,-0.2163332532401128,-0.1752785105436286,-0.0537482192558382,0.6088263540190144,-0.05780759410358116
815,0,0,0,-0.0871756447068122,-0.1770949997747808,-0.0005246574233589,0.6151499430344586,0.01407851777507596
816,1,0,0,0.1890788785869937,-0.2989125470365009,0.0461638577781372,0.267999014077863,0.029505337525294273
817,1,0,0,-0.0134162908076364,-0.0226089883817516,0.0816420539210764,0.4847997998968129,0.07884858674370432
818,0,0,0,0.259055189455626,-0.0808936999980022,0.169775815501926,0.555687284172348,0.13265718554667472
819,1,1,0,0.1109325620194999,-0.4677513300505979,0.0415104079521264,0.3577979922922421,-0.24775859956463975
820,0,0,0,-0.1621516403570723,-0.2174985060743616,0.0037916375533603,0.5219045365664212,-0.02940654806695775
821,1,1,0,-0.015357677218639,-0.0900570191855192,0.0126386244237868,0.7079155421685982,0.04156030113860654
822,0,0,0,-0.0829424765354169,-0.3277966209673969,0.0387863912148209,0.4794210412783632,0.051900047849969155
823,1,0,0,-0.0306631333425334,-0.192997664872964,-0.0441504218415461,0.5810426285490216,0.016751033220017808
824,0,0,0,0.2386512345326174,-0.1395837073858686,0.1098805236150687,0.3578783780047854,0.21706004454540584
825,1,0,0,0.3024927832878632,-0.2434918718841514,0.0696894839505029,0.2899340293193346,0.07241519292149468
826,0,0,0,0.2130145503332401,-0.2681231934350209,0.0936023935236601,0.1511096051339771,0.03568046628303767
827,1,1,0,-0.0672576739931122,-0.0864485411154122,0.1203097744442178,0.6459340656509723,0.12932662528982308
828,1,1,0,0.0274912460409793,-0.2385207779472103,0.063084740436602,0.2928385520833725,0.012813108604357026
829,1,0,0,0.3493918261201049,0.0009612113050203,0.0888857462668893,0.2897964777636565,0.14559165894211334
830,1,0,0,-0.095845016975224,-0.1701656808690823,0.0492726368398825,0.4079443276503884,0.08272387598673459
831,0,0,0,-0.0309505859007236,-0.1525448593592335,0.0827819603213377,0.4707409595190562,0.06436430285203998
832,1,0,0,-0.0774310612104561,-0.3127890521871505,0.0369761262786502,0.4909299896028284,-0.052315003920108905
833,0,0,0,0.0282863083559079,-0.1397502948615131,0.0746533319827308,0.6045923204411748,-0.0383013294758181
834,0,0,0,0.0485276948170894,-0.3543932071525976,0.0363012912954993,0.2694524408667701,-0.15519312523200068
835,1,0,0,0.1742049909769902,-0.1492853171922079,0.0451890699196361,0.6386022822555815,-0.03327196061597226
836,0,0,0,-0.0849695885321647,-0.2055908469464971,0.0056101377173725,0.2619520919012012,-0.055625468262144095
837,1,0,0,0.2071302170470171,-0.1188328071218572,0.0405359593935599,0.6210696543937537,0.11747973500251985
838,1,0,0,0.1518907565868456,-0.0866734238852363,0.0722581964392547,0.3242055842619438,0.15801051027522517
839,1,0,0,0.1696249982310754,-0.1021262510012278,0.0492881234854646,0.5877115865101991,0.09553743429365591
840,0,0,0,0.063145331916303,0.0459585642096596,0.0799113573241061,0.2565414181894924,0.3232286494104273
841,0,0,0,0.059347095652715,-0.2561792967439216,0.0417157796696059,0.2113745256058371,0.012595396564855088
842,1,0,0,-0.2169077755403349,-0.1886038032134278,-0.056050967284015,0.4898287097250476,0.022664385704152856
843,1,0,0,0.32416475401153,-0.1347542787301376,0.0770705829546503,0.5126799776003144,-0.010988823878239407
844,1,0,0,0.192639313285085,0.005585789002696,0.1092086934643668,0.1846244808798692,0.09820643031649068
845,1,0,0,0.0384561503049702,-0.2323412033798852,0.0298248397918032,0.452478784904462,0.006494234025575807
846,1,1,0,0.0069124764921094,-0.2126713144417891,0.0884902423234096,0.390644208693562,0.05753384893395341
847,0,0,0,0.222467346632834,-0.1908491412454418,0.0582971821309602,0.4831069736206845,0.06328011297282421
848,0,0,0,-0.1768208750672618,-0.2539674303049924,-0.0273680285558053,0.4718283294062672,0.07442121918345324
849,1,0,0,-0.1578666460995541,-0.145521096983528,-0.0546316533915507,0.6838471641441112,-0.05566704229378272
850,1,0,0,0.078553621054037,-0.178412249457727,0.0044851553090222,0.3603691533382899,0.07957295095203554
851,1,1,0,-0.374108528859535,-0.1859227821337521,-0.0650321314266343,0.2711125204185536,0.05665198124387194
852,1,0,0,0.0475399490309645,-0.1753361229662396,0.0931695844161263,0.4938603593885126,0.11239102387747879
853,1,0,0,0.391281906553023,-0.0575243535562413,0.121665927819733,0.3013500372954644,0.1289382399499246
854,0,0,0,-0.1951649749552962,-0.282157548518624,-0.037269231363011,0.5547004029690711,-0.048435931411718425
855,0,0,0,-0.0712536664862302,-0.0582280936148409,0.0465524118367668,0.6966084982012781,0.050428671114742585
856,1,0,0,0.0577299758092272,-0.151212608082777,0.1101326857164544,0.5254325447695847,0.09028179159297678
857,1,0,0,0.015915647567706,-0.2439354873186359,0.013160478496774,0.3257060115160034,0.05556989353676656
858,1,0,0,-0.0357057167646905,-0.2914547013830499,0.0756322156559093,0.3503261350088215,-0.01879422783133211
859,1,1,0,-0.0642785727942953,-0.186818195560113,0.057215156357724,0.6543822349128064,0.04944968656094373
860,1,0,0,-0.0479234383176798,-0.1837226895354625,0.129965171465629,0.4672871510299108,0.04928819040330645
861,0,0,0,-0.0069779005715055,-0.2384003540999526,-0.0105279816550254,0.3267849742001874,0.0522704355855419
862,0,0,0,0.1278677746603022,0.0493096368340646,0.0919669705580721,0.5419425602462588,0.009576508289406371
863,0,0,0,0.055774172625551,-0.0448650789548232,0.1800247341773039,0.6517182459401807,0.07137484036305586
864,0,0,0,-0.0424115557674379,0.0071689146094113,0.0765778283075905,0.6159588409217247,0.12687151907410965
865,1,0,0,-0.0028495827534553,-0.412993319180063,0.0259084479112779,0.371840536319792,-0.09253216665946418
866,1,0,0,-0.137893579603556,-0.0735657380770636,0.1190196290401915,0.5825402525196292,0.07289542897433332
867,0,1,0,-0.0562114140357611,-0.1111956388828876,0.0607275333391952,0.5976139099111734,0.0016900608205934198
868,1,0,0,-0.1236745514829533,-0.243910971126827,-0.0144819099690869,0.2443380357624361,0.06021236577179323
869,1,1,0,-0.2903414609059604,-0.2668371675051324,0.0014654011249897,0.6006353910118113,-0.06006636483851979
870,1,1,1,0.0545509230296958,-0.3615812602058829,0.0875920995133907,0.4453910243864846,0.07841710801724133
871,0,0,0,0.1542847570476808,-0.0160454490602056,0.0446682207720831,0.6312102239770505,0.06609431544436717
872,0,0,0,-0.032191359739824,-0.200323756923856,-0.0242074192850741,0.372028082382197,0.06893753194970231
873,1,0,0,-0.0270775046806241,-0.1532057630904603,0.0813701013733724,0.3059094939673653,0.07582461428733556
874,1,1,1,0.0173767030820132,-0.2493629222119799,0.0375908861323082,0.5040186169146885,-0.3330265147596373
875,1,0,0,0.1590144276760334,-0.2122398480029457,0.0793397981138398,0.4310871729551938,0.03310241196464858
876,0,0,0,-0.0082160241483935,-0.1714645663967099,0.0283256887042214,0.2001071292858139,0.09549476405731694
877,0,0,0,0.1442367948754064,-0.0863564814783663,0.13151219606493,0.6297879055376407,-0.014033195766983808
878,0,0,0,0.1850051572154556,-0.1359205427754483,0.1129000011292209,0.492576992460441,0.09246865230009482
879,1,0,0,0.0441147527140062,-0.3037973092139292,0.0179900782294249,0.4072367605155047,0.03634146401939109
880,0,0,0,0.0475399490309645,-0.1753361229662396,0.0931695844161263,0.4938603593885126,0.11239102387747879
881,1,0,0,-0.2259011651955772,-0.2197873344890731,-0.090703636232632,0.6498591479967989,-0.04097226847725721
882,0,0,0,0.4051515017926308,0.07508519115456,0.1656038525504494,0.6140345897722007,0.28934555618010593
883,0,0,0,0.0528049427368287,-0.2640683292709384,0.0609929354347776,0.4677282059289058,-0.09894158091132843
884,0,0,0,0.1771847251957392,-0.1027318554889161,0.0717709707840799,0.5115983184426405,0.1209450838107553
885,0,0,0,-0.1348067667245839,-0.0617675203686722,0.0270820778002285,0.3867358892071522,0.1811464162488554
886,1,0,0,0.1411211335765567,-0.1624982802359563,0.0563179410132349,0.7300913087932209,0.0014393430699881637
887,0,0,0,-0.1028179313917533,-0.3050488875527561,0.0590293410170831,0.3936498438626543,-0.007145055183347071
888,1,1,0,0.0921807981942915,-0.1568448499301742,0.0668696026582949,0.4548415822034893,0.10013008743117413
889,0,0,0,0.0298011620567974,-0.1223286255274689,0.003162467122227,0.3972584757633949,0.12056939867013927
890,1,0,0,0.2941833753592612,-0.3323839209971915,0.0546296046886746,0.3350860168401757,-0.030512115861183076
891,1,1,0,-0.0719174806413802,-0.0864286172028298,0.127706121129976,0.7117611951353903,0.10079171065119463
892,1,0,0,-0.1776613501866364,-0.2276767174505525,0.0209901583784849,0.5769520145399066,-0.032997154105680604
893,1,0,0,0.0390033455778963,-0.2158378062694953,0.0990381869120427,0.359834327885023,0.06581452697394718
894,0,0,0,-0.0832782646238479,-0.328916738732482,0.0082036938471914,0.5981820804788052,-0.03459940625331237
895,0,0,0,-0.0402702361947071,-0.1900121387615051,-0.0188277040827403,0.4242634613224028,0.07837363690295818
896,1,0,0,0.1387082056671961,-0.2116625047624188,0.0871662002552122,0.5305132502661132,0.08948649308696366
897,1,0,0,-0.0836580963412196,-0.2038111981293129,0.0340145893539323,0.60011593176809,-0.12624423280394836
898,1,1,0,0.0024098547282299,-0.184614277475384,-0.033841295783312,0.4841098958331346,0.07460636795760611
899,1,0,0,-0.0252000404482539,-0.2041708608596958,-0.0103099922825819,0.3370421479196403,0.09458821786555505
900,1,1,0,-0.0048156977279398,-0.0870412060877875,0.1996193949059614,0.5858375016909226,0.13142926648538666
901,1,0,0,0.2155584216213685,-0.2875356221285565,0.0392632150171388,0.2276817014703587,-4.273238202923135e-05
902,1,0,0,-0.0520999778705295,-0.0776069053563633,0.0140931331543925,0.4204333685230013,0.06280914307474195
903,0,0,0,0.167713775382934,-0.2623444090958678,0.091576412814673,0.237275867564246,0.054729841631025566
904,0,0,0,0.2510673731875359,-0.1150858143828738,0.199292858584361,0.4631665002686571,0.1791525118388395
905,1,0,0,0.2130112372985882,-0.2765582321207374,0.0686477988766287,0.2088464151160079,0.028154963515848896
906,1,0,0,0.3053696754501178,-0.1463702761966449,0.1282845934932102,0.5473882691684716,0.050220922249882616
907,0,0,0,0.0026662773264315,-0.2899655215880345,0.0060232786811687,0.3992430993661958,-0.035421212020530946
908,0,0,0,-0.1744353793349736,-0.1756140560342715,-0.0047761432305379,0.5682659734240352,0.018889277048187214
909,1,0,0,-0.012727869811946,-0.2154514001006384,0.0834565285035063,0.4492142345164205,0.0469049761884075
910,1,0,0,0.4055248412493614,-0.1710002915589489,0.1520399983333846,0.5243241002861766,0.10287404429786995
911,0,0,0,-0.1101920798065776,-0.258411535177749,0.0570955228614197,0.5081472624218528,-0.0346913961936941
912,1,0,0,-0.2258250362816436,-0.1473444597409567,-0.0516925303605946,0.4816113999343147,0.07184470179975277
913,0,0,0,0.0170346798556748,-0.1826439037602442,0.0368491337285337,0.4668900168086753,0.07705332501379347
914,1,0,0,0.1206447662550822,-0.2672343759911948,0.0458241554432218,0.2162128283827197,-0.0033135361320688617
915,1,0,0,0.1504284262129378,0.1812542841122189,0.153528621588683,0.7280922111379688,0.20020732700964206
916,1,0,0,0.1776927878612928,-0.2735217972085201,0.0753457003210442,0.2895910425284235,0.0030418505033724674
917,0,0,0,0.1324873291410346,-0.21409249702469,0.0400038799927617,0.3997593756196305,0.03554790623322801
918,1,0,0,0.0475399490309645,-0.1753361229662396,0.0931695844161263,0.4938603593885126,0.11239102387747879
919,1,0,0,-0.0004161704411781,-0.1710002915589489,0.0402216378339914,0.5349727622640663,0.10331536215066528
920,0,0,0,-0.1196409354463094,-0.2237166758072525,-0.0410148212557257,0.3370778019730198,-0.0961786736293615
921,0,0,0,0.3585027093793688,-0.1441824941495484,0.0747830617252101,0.5543071085688223,0.026399571488096685
922,1,0,0,0.5702576112543069,0.0391381259065277,0.1157749729729461,0.5477448111679765,0.18949093713197018
923,1,0,0,0.0095845447956466,-0.1923202092760155,0.0101795970032752,0.3728342856848056,0.05666664202275529
924,1,0,0,-0.0518352640387045,-0.1270575399025959,0.0185877810398736,0.4607898340061991,0.06007278386390702
925,1,0,0,0.4212857062531113,0.043051041875102,0.1031541800966639,0.5973313529252887,0.2560059894115392
926,1,0,0,0.2130112372985882,-0.2765582321207374,0.0686477988766287,0.2088464151160079,0.028154963515848896
927,0,0,0,0.1506632559764654,-0.2038880431710429,0.110930220823445,0.3119008213978614,0.08092222218743483
928,0,0,0,0.0020081240334025,-0.237386754863967,0.0291168695566883,0.4605453659907115,0.05407605016194883
929,1,0,0,0.0002270144283877,0.0425981970840192,0.1229616969998272,0.7576977170318152,0.08954635141964329
930,1,0,0,-0.1458352415246999,-0.1754618641415746,-0.0369490492183541,0.5838110148795324,0.04277674901017181
931,1,1,0,0.2569533814711835,-0.2446074757658164,0.1050455513507961,0.321710464248836,0.06914495673707144
932,1,0,0,-0.0107460860317001,-0.1659858240660162,0.1255192858788414,0.6298975631282437,0.07321790453086385
933,1,0,0,0.0563291118821233,-0.1253209388160423,0.0506469130360692,0.5518091070963832,0.06470550799452623
934,0,0,0,0.1858893610886134,-0.1498766484454354,0.0975045635721355,0.5253990443141792,0.06894404161191692
935,0,0,0,0.2485950313073716,0.0483280193005153,0.1921576673824274,0.6809059997127439,0.15150948630096117
936,1,0,0,-0.2270762919141792,-0.1264292836677798,0.1038062008251403,0.290576534394842,0.1615133703901941
937,1,0,0,-0.0518433771537469,-0.231644927359612,0.0427236094876247,0.4511034583654404,-0.11684267315441133
938,1,0,0,-0.0392121456800484,-0.1149831402538292,0.0454499420110911,0.3521268475829852,0.134631998173115
939,1,0,0,0.2671918347416397,-0.2709774286592833,0.1154065025811547,0.3480858167549929,0.0019471403320105996
940,1,0,0,0.2223575780377379,-0.223472630375938,0.1332274619660798,0.3355311156900588,0.0715148328429529
